200408 190408.410|CONFIG|Thread-2|setFileHandlers|Now logging to C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\pc2Client\bin\logs directory.
200408 191118.920|INFO|Thread-55|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2329 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191120.896|INFO|Thread-56|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2338 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191120.896|INFO|Thread-56|dumpPacket|Packet RUN_JUDGEMENT (Seq #2338, o#2338 ) recieveObject
200408 191120.896|INFO|Thread-56|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191120.897|INFO|Thread-56|dumpPacket|    To: TEAM1 @ site 1
200408 191120.897|INFO|Thread-56|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord-4741022204201562973
200408 191120.897|INFO|Thread-56|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 298 JUDGED 115 min 6923209ms from TEAM1 @ site 1 id Run-2552620765872579448 problem BAI_18--3816355879374512300 lang C/C++-5815564170056165151
200408 191120.898|INFO|Thread-56|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191120.898|INFO|Thread-56|info|handlePacket start Packet[RUN_JUDGEMENT] #2338 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191120.898|INFO|Thread-56|dumpPacket|Packet RUN_JUDGEMENT (Seq #2338, o#2338 ) handlePacket
200408 191120.898|INFO|Thread-56|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191120.898|INFO|Thread-56|dumpPacket|    To: TEAM1 @ site 1
200408 191120.898|INFO|Thread-56|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord-4741022204201562973
200408 191120.899|INFO|Thread-56|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 298 JUDGED 115 min 6923209ms from TEAM1 @ site 1 id Run-2552620765872579448 problem BAI_18--3816355879374512300 lang C/C++-5815564170056165151
200408 191120.899|INFO|Thread-56|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191121.817|INFO|Thread-56|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 298 JUDGED 115 min 6923209ms from TEAM1 @ site 1 id Run-2552620765872579448 problem BAI_18--3816355879374512300 lang C/C++-5815564170056165151; runFiles=null
200408 191121.817|INFO|Thread-56|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 191121.817|INFO|Thread-56|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2338 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191138.798|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 19 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest2\19.cpp
200408 191138.806|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #20 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191138.806|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #20 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191138.923|INFO|Thread-58|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2362 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191138.923|INFO|Thread-58|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2362, o#2362 ) recieveObject
200408 191138.923|INFO|Thread-58|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191138.924|INFO|Thread-58|dumpPacket|    To: TEAM1 @ site 1
200408 191138.924|INFO|Thread-58|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 303 QUEUED_FOR_COMPUTER_JUDGEMENT 115 min 6943943ms from TEAM1 @ site 1 id Run--5768077768622055702 problem BAI_19--7484082922558690336 lang C/C++-5815564170056165151
200408 191138.924|INFO|Thread-58|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2362 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191138.924|INFO|Thread-58|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2362, o#2362 ) handlePacket
200408 191138.925|INFO|Thread-58|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191138.925|INFO|Thread-58|dumpPacket|    To: TEAM1 @ site 1
200408 191138.925|INFO|Thread-58|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 303 QUEUED_FOR_COMPUTER_JUDGEMENT 115 min 6943943ms from TEAM1 @ site 1 id Run--5768077768622055702 problem BAI_19--7484082922558690336 lang C/C++-5815564170056165151
200408 191140.054|INFO|Thread-58|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2362 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191141.067|INFO|Thread-59|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2370 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191141.067|INFO|Thread-59|dumpPacket|Packet RUN_JUDGEMENT (Seq #2370, o#2370 ) recieveObject
200408 191141.068|INFO|Thread-59|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191141.068|INFO|Thread-59|dumpPacket|    To: TEAM1 @ site 1
200408 191141.068|INFO|Thread-59|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--8412030021313472372
200408 191141.068|INFO|Thread-59|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 303 JUDGED 115 min 6943943ms from TEAM1 @ site 1 id Run--5768077768622055702 problem BAI_19--7484082922558690336 lang C/C++-5815564170056165151
200408 191141.069|INFO|Thread-59|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191141.069|INFO|Thread-59|info|handlePacket start Packet[RUN_JUDGEMENT] #2370 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191141.069|INFO|Thread-59|dumpPacket|Packet RUN_JUDGEMENT (Seq #2370, o#2370 ) handlePacket
200408 191141.069|INFO|Thread-59|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191141.069|INFO|Thread-59|dumpPacket|    To: TEAM1 @ site 1
200408 191141.069|INFO|Thread-59|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--8412030021313472372
200408 191141.070|INFO|Thread-59|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 303 JUDGED 115 min 6943943ms from TEAM1 @ site 1 id Run--5768077768622055702 problem BAI_19--7484082922558690336 lang C/C++-5815564170056165151
200408 191141.070|INFO|Thread-59|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191141.929|INFO|Thread-59|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 303 JUDGED 115 min 6943943ms from TEAM1 @ site 1 id Run--5768077768622055702 problem BAI_19--7484082922558690336 lang C/C++-5815564170056165151; runFiles=null
200408 191141.929|INFO|Thread-59|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 191141.929|INFO|Thread-59|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2370 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191150.101|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 20 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest2\20.cpp
200408 191150.149|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #21 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191150.149|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #21 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191150.275|INFO|Thread-61|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2384 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191150.275|INFO|Thread-61|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2384, o#2384 ) recieveObject
200408 191150.275|INFO|Thread-61|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191150.275|INFO|Thread-61|dumpPacket|    To: TEAM1 @ site 1
200408 191150.276|INFO|Thread-61|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 306 QUEUED_FOR_COMPUTER_JUDGEMENT 115 min 6955270ms from TEAM1 @ site 1 id Run--4785683315624428170 problem BAI_20-6167089480120241643 lang C/C++-5815564170056165151
200408 191150.276|INFO|Thread-61|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2384 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191150.276|INFO|Thread-61|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2384, o#2384 ) handlePacket
200408 191150.276|INFO|Thread-61|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191150.276|INFO|Thread-61|dumpPacket|    To: TEAM1 @ site 1
200408 191150.277|INFO|Thread-61|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 306 QUEUED_FOR_COMPUTER_JUDGEMENT 115 min 6955270ms from TEAM1 @ site 1 id Run--4785683315624428170 problem BAI_20-6167089480120241643 lang C/C++-5815564170056165151
200408 191151.107|INFO|Thread-61|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2384 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191152.210|INFO|Thread-62|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2394 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191152.211|INFO|Thread-62|dumpPacket|Packet RUN_JUDGEMENT (Seq #2394, o#2394 ) recieveObject
200408 191152.211|INFO|Thread-62|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191152.211|INFO|Thread-62|dumpPacket|    To: TEAM1 @ site 1
200408 191152.212|INFO|Thread-62|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--4687194973760752204
200408 191152.212|INFO|Thread-62|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 306 JUDGED 115 min 6955270ms from TEAM1 @ site 1 id Run--4785683315624428170 problem BAI_20-6167089480120241643 lang C/C++-5815564170056165151
200408 191152.212|INFO|Thread-62|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191152.213|INFO|Thread-62|info|handlePacket start Packet[RUN_JUDGEMENT] #2394 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191152.213|INFO|Thread-62|dumpPacket|Packet RUN_JUDGEMENT (Seq #2394, o#2394 ) handlePacket
200408 191152.213|INFO|Thread-62|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191152.214|INFO|Thread-62|dumpPacket|    To: TEAM1 @ site 1
200408 191152.214|INFO|Thread-62|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--4687194973760752204
200408 191152.215|INFO|Thread-62|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 306 JUDGED 115 min 6955270ms from TEAM1 @ site 1 id Run--4785683315624428170 problem BAI_20-6167089480120241643 lang C/C++-5815564170056165151
200408 191152.215|INFO|Thread-62|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191153.158|INFO|Thread-62|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 306 JUDGED 115 min 6955270ms from TEAM1 @ site 1 id Run--4785683315624428170 problem BAI_20-6167089480120241643 lang C/C++-5815564170056165151; runFiles=null
200408 191153.158|INFO|Thread-62|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 191153.158|INFO|Thread-62|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2394 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191159.811|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 21 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest2\21.cpp
200408 191159.850|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #22 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191159.851|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #22 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191159.969|INFO|Thread-64|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2414 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191159.970|INFO|Thread-64|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2414, o#2414 ) recieveObject
200408 191159.972|INFO|Thread-64|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191159.972|INFO|Thread-64|dumpPacket|    To: TEAM1 @ site 1
200408 191159.973|INFO|Thread-64|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 310 QUEUED_FOR_COMPUTER_JUDGEMENT 116 min 6964973ms from TEAM1 @ site 1 id Run-337060605798341808 problem BAI_21--1285912512620851580 lang C/C++-5815564170056165151
200408 191159.973|INFO|Thread-64|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2414 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191159.973|INFO|Thread-64|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2414, o#2414 ) handlePacket
200408 191159.973|INFO|Thread-64|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191159.974|INFO|Thread-64|dumpPacket|    To: TEAM1 @ site 1
200408 191159.974|INFO|Thread-64|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 310 QUEUED_FOR_COMPUTER_JUDGEMENT 116 min 6964973ms from TEAM1 @ site 1 id Run-337060605798341808 problem BAI_21--1285912512620851580 lang C/C++-5815564170056165151
200408 191200.898|INFO|Thread-64|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2414 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191202.674|INFO|Thread-65|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2424 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191202.674|INFO|Thread-65|dumpPacket|Packet RUN_JUDGEMENT (Seq #2424, o#2424 ) recieveObject
200408 191202.675|INFO|Thread-65|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191202.675|INFO|Thread-65|dumpPacket|    To: TEAM1 @ site 1
200408 191202.675|INFO|Thread-65|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--5549519552225275505
200408 191202.676|INFO|Thread-65|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 310 JUDGED 116 min 6964973ms from TEAM1 @ site 1 id Run-337060605798341808 problem BAI_21--1285912512620851580 lang C/C++-5815564170056165151
200408 191202.676|INFO|Thread-65|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191202.676|INFO|Thread-65|info|handlePacket start Packet[RUN_JUDGEMENT] #2424 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191202.676|INFO|Thread-65|dumpPacket|Packet RUN_JUDGEMENT (Seq #2424, o#2424 ) handlePacket
200408 191202.677|INFO|Thread-65|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191202.677|INFO|Thread-65|dumpPacket|    To: TEAM1 @ site 1
200408 191202.677|INFO|Thread-65|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--5549519552225275505
200408 191202.677|INFO|Thread-65|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 310 JUDGED 116 min 6964973ms from TEAM1 @ site 1 id Run-337060605798341808 problem BAI_21--1285912512620851580 lang C/C++-5815564170056165151
200408 191202.678|INFO|Thread-65|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191203.428|INFO|Thread-65|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 310 JUDGED 116 min 6964973ms from TEAM1 @ site 1 id Run-337060605798341808 problem BAI_21--1285912512620851580 lang C/C++-5815564170056165151; runFiles=null
200408 191203.428|INFO|Thread-65|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 191203.428|INFO|Thread-65|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2424 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191212.190|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 22 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest2\22.cpp
200408 191212.250|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #23 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191212.250|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #23 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 191212.365|INFO|Thread-67|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2437 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191212.365|INFO|Thread-67|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2437, o#2437 ) recieveObject
200408 191212.365|INFO|Thread-67|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191212.366|INFO|Thread-67|dumpPacket|    To: TEAM1 @ site 1
200408 191212.366|INFO|Thread-67|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 314 QUEUED_FOR_COMPUTER_JUDGEMENT 116 min 6977379ms from TEAM1 @ site 1 id Run-5830528696240905470 problem BAI_22-7171300502560037843 lang C/C++-5815564170056165151
200408 191212.366|INFO|Thread-67|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2437 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191212.367|INFO|Thread-67|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2437, o#2437 ) handlePacket
200408 191212.367|INFO|Thread-67|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191212.367|INFO|Thread-67|dumpPacket|    To: TEAM1 @ site 1
200408 191212.368|INFO|Thread-67|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 314 QUEUED_FOR_COMPUTER_JUDGEMENT 116 min 6977379ms from TEAM1 @ site 1 id Run-5830528696240905470 problem BAI_22-7171300502560037843 lang C/C++-5815564170056165151
200408 191213.093|INFO|Thread-67|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2437 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191215.132|INFO|Thread-68|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2447 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191215.133|INFO|Thread-68|dumpPacket|Packet RUN_JUDGEMENT (Seq #2447, o#2447 ) recieveObject
200408 191215.133|INFO|Thread-68|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191215.133|INFO|Thread-68|dumpPacket|    To: TEAM1 @ site 1
200408 191215.134|INFO|Thread-68|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--2118830185864876298
200408 191215.134|INFO|Thread-68|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 314 JUDGED 116 min 6977379ms from TEAM1 @ site 1 id Run-5830528696240905470 problem BAI_22-7171300502560037843 lang C/C++-5815564170056165151
200408 191215.135|INFO|Thread-68|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191215.135|INFO|Thread-68|info|handlePacket start Packet[RUN_JUDGEMENT] #2447 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191215.136|INFO|Thread-68|dumpPacket|Packet RUN_JUDGEMENT (Seq #2447, o#2447 ) handlePacket
200408 191215.136|INFO|Thread-68|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 191215.136|INFO|Thread-68|dumpPacket|    To: TEAM1 @ site 1
200408 191215.136|INFO|Thread-68|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--2118830185864876298
200408 191215.137|INFO|Thread-68|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 314 JUDGED 116 min 6977379ms from TEAM1 @ site 1 id Run-5830528696240905470 problem BAI_22-7171300502560037843 lang C/C++-5815564170056165151
200408 191215.137|INFO|Thread-68|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 191216.096|INFO|Thread-68|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 314 JUDGED 116 min 6977379ms from TEAM1 @ site 1 id Run-5830528696240905470 problem BAI_22-7171300502560037843 lang C/C++-5815564170056165151; runFiles=null
200408 191216.096|INFO|Thread-68|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 191216.096|INFO|Thread-68|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2447 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 191224.409|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 23 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest2\23.cpp
